,accession,time,primarydoc,form,url
0,0000078003-24-000183,2024-10-03,a13d-a10_10324.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000183/a13d-a10_10324.htm
1,0001225208-24-008996,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008996/xslF345X05/doc4.xml
2,0001225208-24-008995,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008995/xslF345X05/doc4.xml
3,0001225208-24-008994,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008994/xslF345X05/doc4.xml
4,0001225208-24-008993,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008993/xslF345X05/doc4.xml
5,0001225208-24-008992,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008992/xslF345X05/doc4.xml
6,0001225208-24-008955,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008955/xslF345X05/doc4.xml
7,0001225208-24-008954,2024-10-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008954/xslF345X05/doc4.xml
8,0000078003-24-000179,2024-10-01,sch13a_9-930.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000179/sch13a_9-930.htm
9,0001225208-24-008709,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008709/xslF345X05/doc4.xml
10,0001225208-24-008708,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008708/xslF345X05/doc4.xml
11,0001225208-24-008707,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008707/xslF345X05/doc4.xml
12,0001225208-24-008706,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008706/xslF345X05/doc4.xml
13,0001225208-24-008705,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008705/xslF345X05/doc4.xml
14,0001225208-24-008704,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008704/xslF345X05/doc4.xml
15,0001225208-24-008703,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008703/xslF345X05/doc4.xml
16,0001225208-24-008702,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008702/xslF345X05/doc4.xml
17,0001225208-24-008701,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008701/xslF345X05/doc4.xml
18,0001225208-24-008700,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008700/xslF345X05/doc4.xml
19,0001225208-24-008699,2024-09-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008699/xslF345X05/doc4.xml
20,0000078003-24-000175,2024-09-13,pfe_toa2.htm,SC TO-I/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000175/pfe_toa2.htm
21,0001225208-24-008338,2024-09-03,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008338/xslF345X05/doc4.xml
22,0001225208-24-008337,2024-09-03,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008337/xslF345X05/doc4.xml
23,0001225208-24-008336,2024-09-03,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008336/xslF345X05/doc4.xml
24,0000930413-24-002369,2024-08-22,c109722_sctoia.htm,SC TO-I/A,https://www.sec.gov/Archives/edgar/data/0000078003/000093041324002369/c109722_sctoia.htm
25,0001225208-24-008042,2024-08-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008042/xslF345X05/doc4.xml
26,0001225208-24-008041,2024-08-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008041/xslF345X05/doc4.xml
27,0001225208-24-008040,2024-08-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008040/xslF345X05/doc4.xml
28,0001225208-24-008006,2024-08-14,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824008006/xslF345X05/doc4.xml
29,0000930413-24-002290,2024-08-12,c109722_sctoi.htm,SC TO-I,https://www.sec.gov/Archives/edgar/data/0000078003/000093041324002290/c109722_sctoi.htm
30,0000078003-24-000169,2024-08-05,xslF345X05/primary_doc.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000169/xslF345X05/primary_doc.xml
31,0000078003-24-000168,2024-08-05,sch13acere8124.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000168/sch13acere8124.htm
32,0000078003-24-000166,2024-08-05,pfe-20240630.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000166/pfe-20240630.htm
33,0001225208-24-007794,2024-08-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007794/xslF345X05/doc4.xml
34,0001225208-24-007793,2024-08-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007793/xslF345X05/doc4.xml
35,0001225208-24-007792,2024-08-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007792/xslF345X05/doc4.xml
36,0001225208-24-007789,2024-08-02,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007789/xslF345X02/doc3.xml
37,0000078003-24-000162,2024-08-01,scto-c_pre731.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000162/scto-c_pre731.htm
38,0000078003-24-000159,2024-07-30,scto-c_pre730.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000159/scto-c_pre730.htm
39,0000078003-24-000155,2024-07-30,pfe-20240730.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000155/pfe-20240730.htm
40,0000078003-24-000153,2024-07-29,sch13da-july2024.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000153/sch13da-july2024.htm
41,0000078003-24-000146,2024-07-26,pfe8k72424.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000146/pfe8k72424.htm
42,0000078003-24-000144,2024-07-26,pfe-20240724.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000144/pfe-20240724.htm
43,0001225208-24-007464,2024-07-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007464/xslF345X05/doc4.xml
44,0001225208-24-007463,2024-07-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007463/xslF345X05/doc4.xml
45,0001225208-24-007462,2024-07-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007462/xslF345X05/doc4.xml
46,0001225208-24-007406,2024-07-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007406/xslF345X05/doc4.xml
47,0001225208-24-007405,2024-07-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007405/xslF345X05/doc4.xml
48,0001225208-24-007404,2024-07-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007404/xslF345X05/doc4.xml
49,0000078003-24-000130,2024-07-10,pfe-20240709.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000130/pfe-20240709.htm
50,0001225208-24-007124,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007124/xslF345X05/doc4.xml
51,0001225208-24-007123,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007123/xslF345X05/doc4.xml
52,0001225208-24-007122,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007122/xslF345X05/doc4.xml
53,0001225208-24-007121,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007121/xslF345X05/doc4.xml
54,0001225208-24-007120,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007120/xslF345X05/doc4.xml
55,0001225208-24-007119,2024-07-01,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007119/xslF345X02/doc3.xml
56,0001225208-24-007065,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007065/xslF345X05/doc4.xml
57,0001225208-24-007064,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007064/xslF345X05/doc4.xml
58,0001225208-24-007063,2024-07-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824007063/xslF345X05/doc4.xml
59,0000078003-24-000127,2024-07-01,pfe-20240627.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000127/pfe-20240627.htm
60,0001225208-24-006887,2024-06-17,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006887/xslF345X05/doc4.xml
61,0001225208-24-006886,2024-06-17,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006886/xslF345X05/doc4.xml
62,0000078003-24-000124,2024-06-11,pfizersavingsplanforemploy.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000124/pfizersavingsplanforemploy.htm
63,0000078003-24-000122,2024-06-11,pfizersavingsplan2023.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000122/pfizersavingsplan2023.htm
64,0001225208-24-006587,2024-06-04,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006587/xslF345X05/doc4.xml
65,0001225208-24-006586,2024-06-04,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006586/xslF345X05/doc4.xml
66,0001225208-24-006527,2024-06-03,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006527/xslF345X05/doc4.xml
67,0000078003-24-000116,2024-05-31,pfizerformsdfye2023wd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000116/pfizerformsdfye2023wd.htm
68,0000078003-24-000113,2024-05-22,pfe-20240522.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000113/pfe-20240522.htm
69,0001225208-24-006071,2024-05-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006071/xslF345X05/doc4.xml
70,0001225208-24-006070,2024-05-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824006070/xslF345X05/doc4.xml
71,0000078003-24-000110,2024-05-09,forms-8ar2019plan_52024.htm,S-8,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000110/forms-8ar2019plan_52024.htm
72,0000078003-24-000107,2024-05-08,pfe-20240331.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000107/pfe-20240331.htm
73,0001225208-24-005424,2024-05-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005424/xslF345X05/doc4.xml
74,0001225208-24-005423,2024-05-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005423/xslF345X05/doc4.xml
75,0000078003-24-000103,2024-05-01,pfe-20240501.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000103/pfe-20240501.htm
76,0000078003-24-000101,2024-04-29,pfe-20240425.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000101/pfe-20240425.htm
77,0001225208-24-005276,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005276/xslF345X05/doc4.xml
78,0001225208-24-005277,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005277/xslF345X05/doc4.xml
79,0001225208-24-005275,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005275/xslF345X05/doc4.xml
80,0001225208-24-005274,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005274/xslF345X05/doc4.xml
81,0001225208-24-005273,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005273/xslF345X05/doc4.xml
82,0001225208-24-005272,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005272/xslF345X05/doc4.xml
83,0001225208-24-005271,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005271/xslF345X05/doc4.xml
84,0001225208-24-005270,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005270/xslF345X05/doc4.xml
85,0001225208-24-005269,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005269/xslF345X05/doc4.xml
86,0001225208-24-005268,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005268/xslF345X05/doc4.xml
87,0001225208-24-005267,2024-04-26,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005267/xslF345X05/doc4.xml
88,0001225208-24-005065,2024-04-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005065/xslF345X05/doc4.xml
89,0001225208-24-005064,2024-04-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005064/xslF345X05/doc4.xml
90,0001214659-24-006888,2024-04-16,o415249px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000078003/000121465924006888/o415249px14a6g.htm
91,0001225208-24-005034,2024-04-11,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005034/xslF345X05/doc4.xml
92,0001225208-24-005033,2024-04-11,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824005033/xslF345X05/doc4.xml
93,0000078003-24-000097,2024-04-11,pfe3inv.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000097/pfe3inv.htm
94,0000078003-24-000096,2024-04-11,pfe2inv.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000096/pfe2inv.htm
95,0000078003-24-000095,2024-04-11,pfe1inv.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000095/pfe1inv.htm
96,0000078003-24-000094,2024-04-09,votereminder24_defax14a.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000094/votereminder24_defax14a.htm
97,0001225208-24-004695,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004695/xslF345X05/doc4.xml
98,0001225208-24-004693,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004693/xslF345X05/doc4.xml
99,0001225208-24-004643,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004643/xslF345X05/doc4.xml
100,0001225208-24-004641,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004641/xslF345X05/doc4.xml
101,0001225208-24-004642,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004642/xslF345X05/doc4.xml
102,0001225208-24-004640,2024-04-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004640/xslF345X05/doc4.xml
103,0000078003-24-000088,2024-03-28,pfizer-supplementalfiling3.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000088/pfizer-supplementalfiling3.htm
104,0000078003-24-000086,2024-03-28,pfe_-xproxyxsupplement1224.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000086/pfe_-xproxyxsupplement1224.htm
105,0000078003-24-000082,2024-03-22,hln13d-a7.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000082/hln13d-a7.htm
106,0000078003-24-000080,2024-03-19,hln13d-a31924.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000080/hln13d-a31924.htm
107,0001225208-24-004294,2024-03-18,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004294/xslF345X05/doc4.xml
108,0001225208-24-004293,2024-03-18,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824004293/xslF345X05/doc4.xml
109,0000078003-24-000075,2024-03-15,tourmalinebioschedule13ga3.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000075/tourmalinebioschedule13ga3.htm
110,0000078003-24-000072,2024-03-14,arsatt24.pdf,ARS,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000072/arsatt24.pdf
111,0000078003-24-000070,2024-03-14,noticeaccess2024.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000070/noticeaccess2024.htm
112,0000078003-24-000068,2024-03-14,pfe-20240313.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000068/pfe-20240313.htm
113,0001225208-24-003584,2024-03-05,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003584/xslF345X05/doc4.xml
114,0001225208-24-003340,2024-03-01,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003340/xslF345X05/doc4.xml
115,0001225208-24-003244,2024-02-29,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003244/xslF345X05/doc4.xml
116,0001225208-24-003208,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003208/xslF345X05/doc4.xml
117,0001225208-24-003207,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003207/xslF345X05/doc4.xml
118,0001225208-24-003205,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003205/xslF345X05/doc4.xml
119,0001225208-24-003206,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003206/xslF345X05/doc4.xml
120,0001225208-24-003204,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003204/xslF345X05/doc4.xml
121,0001225208-24-003203,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003203/xslF345X05/doc4.xml
122,0001225208-24-003202,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003202/xslF345X05/doc4.xml
123,0001225208-24-003201,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003201/xslF345X05/doc4.xml
124,0001225208-24-003200,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003200/xslF345X05/doc4.xml
125,0001225208-24-003199,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003199/xslF345X05/doc4.xml
126,0001225208-24-003198,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003198/xslF345X05/doc4.xml
127,0001225208-24-003197,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003197/xslF345X05/doc4.xml
128,0001225208-24-003196,2024-02-28,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003196/xslF345X05/doc4.xml
129,0001225208-24-003056,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003056/xslF345X05/doc4.xml
130,0001225208-24-003055,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003055/xslF345X05/doc4.xml
131,0001225208-24-003054,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003054/xslF345X05/doc4.xml
132,0001225208-24-003053,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003053/xslF345X05/doc4.xml
133,0001225208-24-003052,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003052/xslF345X05/doc4.xml
134,0001225208-24-003051,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003051/xslF345X05/doc4.xml
135,0001225208-24-003050,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003050/xslF345X05/doc4.xml
136,0001225208-24-003049,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003049/xslF345X05/doc4.xml
137,0001225208-24-003047,2024-02-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824003047/xslF345X05/doc4.xml
138,0001193125-24-044552,2024-02-23,d718279ds3asr.htm,S-3ASR,https://www.sec.gov/Archives/edgar/data/0000078003/000119312524044552/d718279ds3asr.htm
139,0000078003-24-000052,2024-02-23,pfizers822324wd.htm,S-8,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000052/pfizers822324wd.htm
140,0000078003-24-000039,2024-02-22,pfe-20231231.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000039/pfe-20231231.htm
141,0001225208-24-002267,2024-02-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824002267/xslF345X05/doc4.xml
142,0001225208-24-002266,2024-02-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824002266/xslF345X05/doc4.xml
143,0001225208-24-002265,2024-02-16,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824002265/xslF345X05/doc4.xml
144,0000078003-24-000035,2024-02-14,effectorschedule13gaexitfi.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000035/effectorschedule13gaexitfi.htm
145,0000078003-24-000033,2024-02-14,enlivenschedule13gaexitfil.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000033/enlivenschedule13gaexitfil.htm
146,0000078003-24-000031,2024-02-14,an2schedule13gaexitfiling2.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000031/an2schedule13gaexitfiling2.htm
147,0000078003-24-000029,2024-02-14,cellectisschedule13gaexitf.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000029/cellectisschedule13gaexitf.htm
148,0000078003-24-000027,2024-02-14,akerotherapeuticsschedule1.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000027/akerotherapeuticsschedule1.htm
149,0001104659-24-021706,2024-02-13,tv01692-pfizerinc.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000110465924021706/tv01692-pfizerinc.htm
150,0000078003-24-000017,2024-01-30,pfe-20240130.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000017/pfe-20240130.htm
151,0000078003-24-000015,2024-01-29,sch13dalongboard124x.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000015/sch13dalongboard124x.htm
152,0000093751-24-000352,2024-01-29,Pfizer_Inc.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000009375124000352/Pfizer_Inc.txt
153,0001086364-24-004377,2024-01-26,us7170811035_012624.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000078003/000108636424004377/us7170811035_012624.txt
154,0000078003-24-000010,2024-01-19,a13d-a_12024hln.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000010/a13d-a_12024hln.htm
155,0001225208-24-000903,2024-01-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000903/xslF345X05/doc4.xml
156,0001225208-24-000902,2024-01-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000902/xslF345X05/doc4.xml
157,0001225208-24-000901,2024-01-12,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000901/xslF345X05/doc4.xml
158,0000078003-24-000006,2024-01-10,pfe-20240110.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000006/pfe-20240110.htm
159,0000078003-24-000004,2024-01-10,sc13d_alongboard24.htm,SC 13D/A,https://www.sec.gov/Archives/edgar/data/0000078003/000007800324000004/sc13d_alongboard24.htm
160,0001225208-24-000078,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000078/xslF345X05/doc4.xml
161,0001225208-24-000077,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000077/xslF345X05/doc4.xml
162,0001225208-24-000076,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000076/xslF345X05/doc4.xml
163,0001225208-24-000075,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000075/xslF345X05/doc4.xml
164,0001225208-24-000072,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000072/xslF345X05/doc4.xml
165,0001225208-24-000071,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000071/xslF345X05/doc4.xml
166,0001225208-24-000070,2024-01-02,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520824000070/xslF345X05/doc4.xml
167,0001225208-23-011363,2023-12-29,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520823011363/xslF345X05/doc4.xml
168,0001225208-23-011312,2023-12-21,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000078003/000122520823011312/xslF345X02/doc3.xml
169,0001225208-23-011271,2023-12-19,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520823011271/xslF345X05/doc4.xml
170,0001225208-23-011256,2023-12-19,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000078003/000122520823011256/xslF345X05/doc4.xml
