,accession,time,primarydoc,form,url
20,0001062993-24-016345,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016345/xslF345X05/form4.xml
21,0001062993-24-016344,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016344/xslF345X05/form4.xml
22,0001062993-24-016343,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016343/xslF345X05/form4.xml
23,0001062993-24-016342,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016342/xslF345X05/form4.xml
24,0001062993-24-016341,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016341/xslF345X05/form4.xml
25,0001062993-24-016340,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016340/xslF345X05/form4.xml
26,0001062993-24-016339,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016339/xslF345X05/form4.xml
27,0001062993-24-016337,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016337/xslF345X05/form4.xml
28,0001062993-24-016336,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016336/xslF345X05/form4.xml
29,0001062993-24-016335,2024-09-09,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016335/xslF345X05/form4.xml
30,0001950047-24-006908,2024-09-09,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724006908/xsl144X01/primary_doc.xml
31,0001062993-24-016279,2024-09-06,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016279/xslF345X05/form4.xml
32,0001062993-24-016226,2024-09-05,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016226/xslF345X05/form4.xml
33,0001959173-24-006260,2024-09-05,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324006260/xsl144X01/primary_doc.xml
34,0001950047-24-006794,2024-09-04,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724006794/xsl144X01/primary_doc.xml
35,0001062993-24-016030,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016030/xslF345X05/form4.xml
36,0001062993-24-016029,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016029/xslF345X05/form4.xml
37,0001062993-24-016027,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016027/xslF345X05/form4.xml
38,0001062993-24-016026,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016026/xslF345X05/form4.xml
39,0001062993-24-016025,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016025/xslF345X05/form4.xml
40,0001062993-24-016023,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016023/xslF345X05/form4.xml
41,0001062993-24-016022,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016022/xslF345X05/form4.xml
42,0001062993-24-016021,2024-09-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324016021/xslF345X05/form4.xml
43,0001062993-24-015672,2024-08-26,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324015672/xslF345X05/form4.xml
44,0001950047-24-006442,2024-08-23,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724006442/xsl144X01/primary_doc.xml
45,0001193125-24-204403,2024-08-21,d846847d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524204403/d846847d8k.htm
46,0000950170-24-087843,2024-07-30,msft-20240630.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024087843/msft-20240630.htm
47,0000950170-24-087835,2024-07-30,msft-20240730.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024087835/msft-20240730.htm
48,0001096906-24-001601,2024-07-29,bowy_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690624001601/bowy_px14a6g.htm
49,0001096906-24-001598,2024-07-26,nlpc_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690624001598/nlpc_px14a6g.htm
50,0001062993-24-013850,2024-07-16,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324013850/xslF345X05/form4.xml
51,0000950170-24-077351,2024-06-25,msft-11k-401k-pr-2023.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024077351/msft-11k-401k-pr-2023.htm
52,0001193125-24-167902,2024-06-25,d840663d11k.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524167902/d840663d11k.htm
53,0001062993-24-012674,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012674/xslF345X05/form4.xml
54,0001062993-24-012673,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012673/xslF345X05/form4.xml
55,0001062993-24-012672,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012672/xslF345X05/form4.xml
56,0001062993-24-012671,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012671/xslF345X05/form4.xml
57,0001062993-24-012670,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012670/xslF345X05/form4.xml
58,0001062993-24-012669,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012669/xslF345X05/form4.xml
59,0001062993-24-012668,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012668/xslF345X05/form4.xml
60,0001062993-24-012667,2024-06-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012667/xslF345X05/form4.xml
61,0001062993-24-012243,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012243/xslF345X05/form4.xml
62,0001062993-24-012242,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012242/xslF345X05/form4.xml
63,0001062993-24-012241,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012241/xslF345X05/form4.xml
64,0001062993-24-012240,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012240/xslF345X05/form4.xml
65,0001062993-24-012239,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012239/xslF345X05/form4.xml
66,0001062993-24-012238,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012238/xslF345X05/form4.xml
67,0001062993-24-012237,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012237/xslF345X05/form4.xml
68,0001062993-24-012236,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012236/xslF345X05/form4.xml
69,0001062993-24-012235,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012235/xslF345X05/form4.xml
70,0001062993-24-012234,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012234/xslF345X05/form4.xml
71,0001062993-24-012233,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012233/xslF345X05/form4.xml
72,0001062993-24-012232,2024-06-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324012232/xslF345X05/form4.xml
73,0001062993-24-011886,2024-06-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324011886/xslF345X05/form4.xml
74,0001062993-24-011677,2024-06-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324011677/xslF345X05/form4.xml
75,0001062993-24-011676,2024-06-03,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324011676/xslF345X05/form4.xml
76,0001959173-24-004077,2024-06-03,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324004077/xsl144X01/primary_doc.xml
77,0001193125-24-151324,2024-05-31,d839863dsd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524151324/d839863dsd.htm
78,0001959173-24-004009,2024-05-31,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324004009/xsl144X01/primary_doc.xml
79,0001062993-24-011261,2024-05-24,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324011261/xslF345X05/form4.xml
80,0001959173-24-003843,2024-05-23,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324003843/xsl144X01/primary_doc.xml
81,9999999995-24-001395,2024-05-06,xslEFFECTX01/primary_doc.xml,EFFECT,https://www.sec.gov/Archives/edgar/data/0000789019/999999999524001395/xslEFFECTX01/primary_doc.xml
82,0001193125-24-131951,2024-05-06,d671682d424b3.htm,424B3,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524131951/d671682d424b3.htm
83,0001193125-24-129336,2024-05-02,filename1.htm,CORRESP,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524129336/filename1.htm
84,0000000000-24-004905,2024-05-01,filename1.pdf,UPLOAD,https://www.sec.gov/Archives/edgar/data/0000789019/000000000024004905/filename1.pdf
85,0001193125-24-118105,2024-04-26,filename1.htm,CORRESP,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524118105/filename1.htm
86,0001193125-24-118081,2024-04-26,d671682ds4.htm,S-4,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524118081/d671682ds4.htm
87,0000950170-24-048288,2024-04-25,msft-20240331.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024048288/msft-20240331.htm
88,0000950170-24-048268,2024-04-25,msft-20240425.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024048268/msft-20240425.htm
89,0001062993-24-008453,2024-04-16,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324008453/xslF345X05/form4.xml
90,0000950170-24-034807,2024-03-21,msft-11k-espp-2023.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024034807/msft-11k-espp-2023.htm
91,0001062993-24-006558,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006558/xslF345X05/form4.xml
92,0001062993-24-006557,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006557/xslF345X05/form4.xml
93,0001062993-24-006556,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006556/xslF345X05/form4.xml
94,0001062993-24-006555,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006555/xslF345X05/form4.xml
95,0001062993-24-006554,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006554/xslF345X05/form4.xml
96,0001062993-24-006553,2024-03-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006553/xslF345X05/form4.xml
97,0001062993-24-006298,2024-03-12,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006298/xslF345X05/form4.xml
98,0001062993-24-006297,2024-03-12,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324006297/xslF345X05/form4.xml
99,0001959173-24-002180,2024-03-11,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324002180/xsl144X01/primary_doc.xml
100,0001959173-24-002178,2024-03-11,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917324002178/xsl144X01/primary_doc.xml
101,0001193125-24-062997,2024-03-08,d808756d8ka.htm,8-K/A,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524062997/d808756d8ka.htm
102,0001062993-24-005291,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005291/xslF345X05/form4.xml
103,0001062993-24-005290,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005290/xslF345X05/form4.xml
104,0001062993-24-005289,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005289/xslF345X05/form4.xml
105,0001062993-24-005288,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005288/xslF345X05/form4.xml
106,0001062993-24-005287,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005287/xslF345X05/form4.xml
107,0001062993-24-005286,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005286/xslF345X05/form4.xml
108,0001062993-24-005285,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005285/xslF345X05/form4.xml
109,0001062993-24-005284,2024-03-04,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324005284/xslF345X05/form4.xml
110,0001950047-24-001670,2024-03-01,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724001670/xsl144X01/primary_doc.xml
111,0000950170-24-020392,2024-02-26,xslF345X05/ownership.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024020392/xslF345X05/ownership.xml
112,0001104659-24-021466,2024-02-13,tv01455-microsoftcorp.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000789019/000110465924021466/tv01455-microsoftcorp.htm
113,0001086364-24-006985,2024-02-13,us5949181045_021224.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000789019/000108636424006985/us5949181045_021224.txt
114,0001062993-24-002112,2024-02-06,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324002112/xslF345X05/form4.xml
115,0001950047-24-000670,2024-02-05,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724000670/xsl144X01/primary_doc.xml
116,0001950047-24-000629,2024-02-02,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195004724000629/xsl144X01/primary_doc.xml
117,0001062993-24-001775,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001775/xslF345X05/form4.xml
118,0001062993-24-001774,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001774/xslF345X05/form4.xml
119,0001062993-24-001773,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001773/xslF345X05/form4.xml
120,0001062993-24-001772,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001772/xslF345X05/form4.xml
121,0001062993-24-001771,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001771/xslF345X05/form4.xml
122,0001062993-24-001770,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001770/xslF345X05/form4.xml
123,0001062993-24-001769,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001769/xslF345X05/form4.xml
124,0001062993-24-001768,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001768/xslF345X05/form4.xml
125,0001062993-24-001767,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001767/xslF345X05/form4.xml
126,0001062993-24-001766,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001766/xslF345X05/form4.xml
127,0001062993-24-001765,2024-02-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324001765/xslF345X05/form4.xml
128,0000950170-24-008814,2024-01-30,msft-20231231.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024008814/msft-20231231.htm
129,0000950170-24-008809,2024-01-30,msft-20240130.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000095017024008809/msft-20240130.htm
130,0001193125-24-011295,2024-01-19,d708866d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312524011295/d708866d8k.htm
131,0001062993-24-000918,2024-01-16,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299324000918/xslF345X05/form4.xml
132,0001062993-23-023299,2023-12-29,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323023299/xslF345X05/form4.xml
133,0001062993-23-022684,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022684/xslF345X05/form4.xml
134,0001062993-23-022683,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022683/xslF345X05/form4.xml
135,0001062993-23-022682,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022682/xslF345X05/form4.xml
136,0001062993-23-022681,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022681/xslF345X05/form4.xml
137,0001062993-23-022680,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022680/xslF345X05/form4.xml
138,0001062993-23-022679,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022679/xslF345X05/form4.xml
139,0001062993-23-022678,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022678/xslF345X05/form4.xml
140,0001062993-23-022677,2023-12-15,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022677/xslF345X05/form4.xml
141,0001062993-23-022364,2023-12-11,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022364/xslF345X05/form4.xml
142,0001062993-23-022250,2023-12-08,xslF345X02/form3.xml,3,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022250/xslF345X02/form3.xml
143,0001062993-23-022249,2023-12-08,xslF345X02/form3.xml,3,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022249/xslF345X02/form3.xml
144,0001193125-23-291720,2023-12-08,d636199d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312523291720/d636199d8k.htm
145,0001959173-23-005277,2023-12-08,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917323005277/xsl144X01/primary_doc.xml
146,0001062993-23-022112,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022112/xslF345X05/form4.xml
147,0001062993-23-022111,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022111/xslF345X05/form4.xml
148,0001062993-23-022108,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022108/xslF345X05/form4.xml
149,0001062993-23-022106,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022106/xslF345X05/form4.xml
150,0001062993-23-022104,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022104/xslF345X05/form4.xml
151,0001062993-23-022102,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022102/xslF345X05/form4.xml
152,0001062993-23-022100,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022100/xslF345X05/form4.xml
153,0001062993-23-022098,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022098/xslF345X05/form4.xml
154,0001062993-23-022096,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022096/xslF345X05/form4.xml
155,0001062993-23-022093,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022093/xslF345X05/form4.xml
156,0001062993-23-022091,2023-12-07,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323022091/xslF345X05/form4.xml
157,0001096906-23-002337,2023-12-06,bowy_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690623002337/bowy_px14a6g.htm
158,0001062993-23-021748,2023-12-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323021748/xslF345X05/form4.xml
159,0001062993-23-021746,2023-12-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323021746/xslF345X05/form4.xml
160,0001062993-23-021744,2023-12-01,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323021744/xslF345X05/form4.xml
161,0001062993-23-021742,2023-12-01,xslF345X02/form3.xml,3,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323021742/xslF345X02/form3.xml
162,0001096906-23-002236,2023-11-20,bowy_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690623002236/bowy_px14a6g.htm
163,0000899243-23-020428,2023-11-17,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000789019/000089924323020428/xslF345X02/doc3.xml
164,0001062993-23-020839,2023-11-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323020839/xslF345X05/form4.xml
165,0001062993-23-020838,2023-11-14,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323020838/xslF345X05/form4.xml
166,0001096906-23-002173,2023-11-14,bowy_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690623002173/bowy_px14a6g.htm
167,0001959173-23-004693,2023-11-13,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000789019/000195917323004693/xsl144X01/primary_doc.xml
168,0001096906-23-002137,2023-11-13,nlpc_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690623002137/nlpc_px14a6g.htm
169,0001096906-23-002107,2023-11-08,nlpc_px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000109690623002107/nlpc_px14a6g.htm
170,0001214659-23-014650,2023-11-07,o117232px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000121465923014650/o117232px14a6g.htm
171,0001193125-23-271376,2023-11-06,d566386d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312523271376/d566386d8k.htm
172,0001062993-23-020063,2023-11-02,xslF345X05/form4.xml,4,https://www.sec.gov/Archives/edgar/data/0000789019/000106299323020063/xslF345X05/form4.xml
173,0001193125-23-265616,2023-10-30,d572684d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000789019/000119312523265616/d572684d8k.htm
174,0001214659-23-013902,2023-10-26,p1026230px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000789019/000121465923013902/p1026230px14a6g.htm
